
timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:15 p. m.",24.41,39.94,2135,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:18 p. m.",24.44,39.98,2134,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:21 p. m.",24.41,40.03,2130,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:24 p. m.",24.41,40.18,2123,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:27 p. m.",24.41,40.27,2107,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:30 p. m.",24.41,40.46,2086,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:33 p. m.",24.44,40.62,2090,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:36 p. m.",24.41,40.88,2001,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:39 p. m.",24.41,40.96,2094,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:42 p. m.",24.43,40.97,2064,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:45 p. m.",24.43,40.97,2044,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:48 p. m.",24.43,40.87,2047,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:51 p. m.",24.41,40.62,2003,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:54 p. m.",24.43,40.5,2001,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:12:57 p. m.",24.43,40.42,2015,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:00 p. m.",24.44,40.3,2009,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:03 p. m.",24.44,40.29,2015,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:06 p. m.",24.41,40.35,2000,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:09 p. m.",24.43,40.47,1987,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:12 p. m.",24.43,40.49,1984,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:15 p. m.",24.41,40.4,1930,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:18 p. m.",24.44,40.33,1975,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:21 p. m.",24.43,40.27,1935,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:24 p. m.",24.43,40.23,1958,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:27 p. m.",24.44,40.02,1958,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:30 p. m.",24.43,39.87,1940,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:33 p. m.",24.43,39.74,1931,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:36 p. m.",24.43,39.7,1924,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:39 p. m.",24.44,39.71,1919,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:42 p. m.",24.41,39.66,1922,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:45 p. m.",24.43,39.62,1935,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:48 p. m.",24.43,39.66,1910,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:51 p. m.",24.41,39.74,1903,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:54 p. m.",24.44,39.68,1855,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:13:57 p. m.",24.44,39.7,1917,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:00 p. m.",24.46,39.97,1904,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:03 p. m.",24.44,39.97,1890,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:06 p. m.",24.43,39.87,1907,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:09 p. m.",24.41,39.71,1901,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:12 p. m.",24.44,39.63,1893,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:15 p. m.",24.41,39.5,1872,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:18 p. m.",24.41,39.48,1872,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:21 p. m.",24.4,39.52,1879,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:24 p. m.",24.4,39.51,1879,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:27 p. m.",24.4,39.39,1873,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:30 p. m.",24.41,39.4,1872,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:33 p. m.",24.41,39.37,1840,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:36 p. m.",24.4,39.44,1817,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:39 p. m.",24.4,39.42,1808,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:42 p. m.",24.39,39.53,1805,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:45 p. m.",24.39,39.57,1802,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:48 p. m.",24.37,39.61,1798,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:51 p. m.",24.36,39.54,1775,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:54 p. m.",24.39,39.59,1754,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:14:57 p. m.",24.35,39.54,1761,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:00 p. m.",24.36,39.38,1744,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:03 p. m.",24.36,39.18,1744,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:06 p. m.",24.35,38.95,1739,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:09 p. m.",24.36,38.82,1729,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:12 p. m.",24.36,38.78,1730,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:15 p. m.",24.33,38.81,1711,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:18 p. m.",24.3,38.78,1712,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:21 p. m.",24.33,38.74,1693,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:24 p. m.",24.3,38.71,1697,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:27 p. m.",24.32,38.77,1699,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:30 p. m.",24.27,38.83,1675,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:33 p. m.",24.29,38.73,1669,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:36 p. m.",24.27,38.6,1671,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:39 p. m.",24.29,38.56,1659,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:42 p. m.",24.3,38.65,1653,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:45 p. m.",24.29,38.88,1650,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:48 p. m.",24.27,39,1648,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:51 p. m.",24.26,38.88,1613,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:54 p. m.",24.25,38.72,1636,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:15:57 p. m.",24.25,38.58,1621,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:00 p. m.",24.26,38.56,1632,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:03 p. m.",24.25,38.58,1648,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:06 p. m.",24.23,38.67,1617,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:09 p. m.",24.26,38.78,1608,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:12 p. m.",24.22,38.94,1628,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:15 p. m.",24.22,39.04,1655,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:18 p. m.",24.23,39.18,1634,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:21 p. m.",24.2,39.29,1631,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:24 p. m.",24.2,39.34,1615,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:27 p. m.",24.22,39.35,1605,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:30 p. m.",24.19,39.2,1567,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:33 p. m.",24.18,39.15,1628,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:36 p. m.",24.18,39.31,1621,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:39 p. m.",24.2,39.43,1619,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:42 p. m.",24.16,39.52,1606,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:45 p. m.",24.16,39.45,1638,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:48 p. m.",24.18,39.28,1607,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:51 p. m.",24.15,39.19,1598,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:54 p. m.",24.15,39.11,1590,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:16:57 p. m.",24.13,39.01,1586,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:00 p. m.",24.12,38.96,1595,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:03 p. m.",24.13,38.99,1601,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:06 p. m.",24.13,39.01,1602,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:09 p. m.",24.13,39.12,1559,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:12 p. m.",24.15,39.19,1570,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:15 p. m.",24.13,39.4,1570,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:18 p. m.",24.12,39.32,1575,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:21 p. m.",24.11,39.21,1582,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:24 p. m.",24.12,39.3,1610,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:27 p. m.",24.11,39.21,1603,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:30 p. m.",24.12,39.22,1580,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:33 p. m.",24.12,39.27,1561,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:36 p. m.",24.11,39.32,1573,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:39 p. m.",24.09,39.42,1600,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:42 p. m.",24.08,39.43,1589,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:45 p. m.",24.09,39.32,1609,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:48 p. m.",24.08,39.26,1581,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:51 p. m.",24.08,39.27,1573,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:54 p. m.",24.06,39.22,1577,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:17:57 p. m.",24.05,39.11,1568,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:00 p. m.",24.04,39.04,1535,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:03 p. m.",24.05,38.95,1535,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:06 p. m.",24.04,38.92,1535,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:09 p. m.",24.04,38.99,1535,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:12 p. m.",24.05,38.84,1531,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:15 p. m.",24.04,38.75,1527,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:18 p. m.",24.02,38.78,1526,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:21 p. m.",24.04,38.87,1513,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:24 p. m.",24,38.96,1488,normal

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:27 p. m.",24.02,38.96,1505,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:30 p. m.",24.01,39.03,1509,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:33 p. m.",24.02,39.07,1501,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:36 p. m.",24.02,39.08,1495,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:39 p. m.",24,39.16,1492,normal

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:42 p. m.",24.01,39.24,1495,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:45 p. m.",24.02,39.29,1497,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:48 p. m.",24,39.32,1489,normal

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:51 p. m.",24.02,39.38,1488,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:54 p. m.",24.01,39.43,1489,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:18:57 p. m.",24.02,39.47,1493,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:00 p. m.",24.02,39.23,1479,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:03 p. m.",24.02,39.17,1471,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:06 p. m.",24.01,39.27,1446,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:09 p. m.",24.02,39.36,1471,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:12 p. m.",24.04,39.36,1472,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:15 p. m.",24.01,39.35,1467,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:18 p. m.",24.02,39.18,1467,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:21 p. m.",24.04,39.07,1441,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:24 p. m.",24.04,38.99,1454,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:27 p. m.",24.05,38.97,1450,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:30 p. m.",24.04,39.39,1452,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:33 p. m.",24.06,39.55,1424,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:36 p. m.",24.05,39.48,1443,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:39 p. m.",24.05,39.46,1445,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:42 p. m.",24.06,39.32,1427,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:45 p. m.",24.06,38.99,1402,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:48 p. m.",24.06,38.74,1424,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:51 p. m.",24.08,38.65,1444,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:54 p. m.",24.08,38.7,1435,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:19:57 p. m.",24.06,38.67,1413,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:00 p. m.",24.06,38.55,1426,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:03 p. m.",24.08,38.45,1424,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:06 p. m.",24.08,38.39,1381,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:09 p. m.",24.09,38.32,1418,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:12 p. m.",24.09,38.38,1417,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:15 p. m.",24.09,38.34,1411,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:18 p. m.",24.11,38.31,1413,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:21 p. m.",24.11,38.34,1410,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:24 p. m.",24.11,38.43,1409,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:27 p. m.",24.11,38.46,1424,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:30 p. m.",24.13,38.51,1408,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:33 p. m.",24.11,38.52,1410,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:36 p. m.",24.12,38.46,1406,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:39 p. m.",24.15,38.49,1410,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:42 p. m.",24.19,38.53,1409,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:45 p. m.",24.16,38.53,1407,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:48 p. m.",24.15,38.4,1403,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:51 p. m.",24.15,38.36,1392,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:54 p. m.",24.18,38.34,1397,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:20:57 p. m.",24.16,38.33,1399,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:00 p. m.",24.18,38.29,1403,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:04 p. m.",24.16,38.28,1367,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:06 p. m.",24.18,38.36,1401,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:09 p. m.",24.16,38.32,1402,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:12 p. m.",24.18,38.31,1387,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:15 p. m.",24.18,38.32,1393,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:18 p. m.",24.19,38.36,1392,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:21 p. m.",24.2,38.33,1391,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:24 p. m.",24.22,38.33,1391,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:27 p. m.",24.19,38.24,1360,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:30 p. m.",24.2,38.19,1386,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:33 p. m.",24.23,38.13,1378,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:36 p. m.",24.22,38.19,1396,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:39 p. m.",24.23,38.18,1373,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:42 p. m.",24.22,38.1,1387,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:45 p. m.",24.25,38.12,1395,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:48 p. m.",24.25,38.16,1381,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:51 p. m.",24.26,38.18,1381,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:54 p. m.",24.25,38.23,1391,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:21:57 p. m.",24.3,38.3,1389,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:00 p. m.",24.26,38.26,1385,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:03 p. m.",24.26,38.43,1377,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:06 p. m.",24.27,38.56,1388,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:09 p. m.",24.29,38.61,1382,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:12 p. m.",24.27,38.33,1376,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:15 p. m.",24.3,38.18,1381,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:18 p. m.",24.29,38.19,1370,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:21 p. m.",24.3,38.3,1378,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:24 p. m.",24.32,38.29,1381,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:27 p. m.",24.33,38.38,1375,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:30 p. m.",24.3,38.32,1379,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:33 p. m.",24.35,38.25,1377,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:36 p. m.",24.32,38.32,1371,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:39 p. m.",24.35,38.33,1379,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:42 p. m.",24.35,38.42,1380,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:45 p. m.",24.35,38.63,1379,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:48 p. m.",24.35,38.89,1377,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:51 p. m.",24.33,39.24,1385,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:54 p. m.",24.35,39.39,1381,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:22:57 p. m.",24.37,39.24,1378,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:00 p. m.",24.36,39.14,1381,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:03 p. m.",24.39,40.62,1381,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:06 p. m.",24.39,42.39,1377,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:09 p. m.",24.4,41.64,1392,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:12 p. m.",24.4,40.8,1386,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:15 p. m.",24.4,40.19,1390,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:18 p. m.",24.39,39.79,1399,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:21 p. m.",24.41,39.6,1395,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:24 p. m.",24.39,39.43,1403,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:27 p. m.",24.43,40.44,1398,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:30 p. m.",24.43,41.39,1397,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:33 p. m.",24.43,40.93,1395,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:36 p. m.",24.43,40.44,1406,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:39 p. m.",24.43,40.08,1406,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:42 p. m.",24.44,39.86,1396,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:45 p. m.",24.43,39.74,1399,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:48 p. m.",24.43,39.59,1398,alerta

timestamp,temperatura,humedad,gas,estado_alerta
"01-07-2026, 5:23:51 p. m.",24.43,39.51,1402,alerta

timestamp,temperatura,humedad,gas,estado_alerta
